"","target name","taccession","query name","qaccession","E-value","score","bias","dom E-value","dom score","dom bias","exp","reg","clu","ov","env","dom","rep","inc","Assembly"
"3487","DEGI01000064.1_23","-","TIGR01079","TIGR01079",4e-39,130.2,9.7,4.4e-39,130,9.7,1,1,0,0,1,1,1,1,"DEGI"
"3501","DEGJ01000043.1_19","-","TIGR01079","TIGR01079",1.5e-37,125,9.1,1.7e-37,124.9,9.1,1,1,0,0,1,1,1,1,"DEGJ"
"3544","DEGR01000068.1_29","-","TIGR01079","TIGR01079",1.4e-33,112.5,10.8,1.6e-33,112.3,10.8,1,1,0,0,1,1,1,1,"DEGR"
"3558","DEGS01000012.1_28","-","TIGR01079","TIGR01079",2.4e-31,105,14.6,2.7e-31,104.8,14.6,1,1,0,0,1,1,1,1,"DEGS"
"3585","DEGX01000028.1_24","-","TIGR01079","TIGR01079",1.5e-35,118.8,12.6,1.7e-35,118.7,12.6,1,1,0,0,1,1,1,1,"DEGX"
"3613","DEHL01000034.1_33","-","TIGR01079","TIGR01079",1.2e-33,112.3,4.9,1.3e-33,112.2,4.9,1,1,0,0,1,1,1,1,"DEHL"
"3627","DEJH01000026.1_51","-","TIGR01079","TIGR01079",1.5e-35,117.9,9.3,1.6e-35,117.8,9.3,1,1,0,0,1,1,1,1,"DEJH"
"3642","DEKA01000052.1_27","-","TIGR01079","TIGR01079",6e-36,119.6,11,6.7e-36,119.5,11,1,1,0,0,1,1,1,1,"DEKA"
"3656","DEKB01000005.1_14","-","TIGR01079","TIGR01079",4.9e-36,120.2,5.6,5.5e-36,120,5.6,1,1,0,0,1,1,1,1,"DEKB"
"3671","DEKE01000033.1_14","-","TIGR01079","TIGR01079",1.8e-31,104.9,13.9,1.9e-31,104.8,13.9,1,1,0,0,1,1,1,1,"DEKE"
"3686","DEKH01000005.1_19","-","TIGR01079","TIGR01079",2.8e-35,117.7,6.9,3.2e-35,117.5,6.9,1,1,0,0,1,1,1,1,"DEKH"
"3723","DENA01000039.1_72","-","TIGR01079","TIGR01079",4.6e-32,107.8,6.2,5.1e-32,107.7,6.2,1,1,0,0,1,1,1,1,"DENA"
"3737","DENZ01000020.1_46","-","TIGR01079","TIGR01079",3.7e-34,114.9,8.9,4e-34,114.8,8.9,1,1,0,0,1,1,1,1,"DENZ"
"3772","DEPR01000050.1_20","-","TIGR01079","TIGR01079",5.1e-38,126,5.7,5.8e-38,125.8,5.7,1,1,0,0,1,1,1,1,"DEPR"
"3825","DEQF01000013.1_15","-","TIGR01079","TIGR01079",6.1e-34,113,11.5,6.6e-34,112.9,11.5,1,1,0,0,1,1,1,1,"DEQF"
"3848","DERS01000039.1_22","-","TIGR01079","TIGR01079",1.3e-33,112.3,4.9,1.4e-33,112.2,4.9,1,1,0,0,1,1,1,1,"DERS"
"3871","DERW01000042.1_25","-","TIGR01079","TIGR01079",1.1e-37,125.5,10.3,1.3e-37,125.3,10.3,1,1,0,0,1,1,1,1,"DERW"
"3885","DERX01000071.1_50","-","TIGR01079","TIGR01079",1.8e-33,111.7,6.7,2e-33,111.6,6.7,1,1,0,0,1,1,1,1,"DERX"
"3912","DESD01000023.1_23","-","TIGR01079","TIGR01079",2.4e-29,98.6,6.1,2.8e-29,98.4,6.1,1,1,0,0,1,1,1,1,"DESD"
"3926","DESK01000042.1_16","-","TIGR01079","TIGR01079",9.4e-35,116.2,10.5,1e-34,116,10.5,1,1,0,0,1,1,1,1,"DESK"
"3947","DESX01000011.1_3","-","TIGR01079","TIGR01079",3.7e-27,91.7,11.8,4.1e-27,91.6,11.8,1,1,0,0,1,1,1,1,"DESX"
"3988","DETN01000022.1_22","-","TIGR01079","TIGR01079",1.2e-32,109.5,13.1,1.4e-32,109.4,13.1,1,1,0,0,1,1,1,1,"DETN"
"4004","DETS01000055.1_14","-","TIGR01079","TIGR01079",1.2e-33,113.1,14.4,1.4e-33,112.9,14.4,1,1,0,0,1,1,1,1,"DETS"
"4021","DETV01000104.1_39","-","TIGR01079","TIGR01079",2.5e-35,118.3,12.2,2.8e-35,118.2,12.2,1,1,0,0,1,1,1,1,"DETV"
"4040","DEUB01000033.1_47","-","TIGR01079","TIGR01079",2.2e-35,118.8,9.8,2.4e-35,118.6,9.8,1,1,0,0,1,1,1,1,"DEUB"
"4061","DEWB01000095.1_18","-","TIGR01079","TIGR01079",6.8e-38,125.6,7.3,7.5e-38,125.4,7.3,1,1,0,0,1,1,1,1,"DEWB"
"4088","DEWF01000008.1_37","-","TIGR01079","TIGR01079",2.1e-33,111,4.7,2.1e-33,111,4.7,2,2,0,0,2,2,1,1,"DEWF"
"4102","DEWH01000005.1_104","-","TIGR01079","TIGR01079",2.7e-35,117.9,6.5,3e-35,117.8,6.5,1,1,0,0,1,1,1,1,"DEWH"
"4123","DEWK01000005.1_83","-","TIGR01079","TIGR01079",1.5e-33,112,8.1,1.6e-33,111.9,8.1,1,1,0,0,1,1,1,1,"DEWK"
"4137","DEWP01000007.1_50","-","TIGR01079","TIGR01079",6.7e-36,118.4,10.4,7.4e-36,118.2,10.4,1,1,0,0,1,1,1,1,"DEWP"
"4151","DEWQ01000011.1_177","-","TIGR01079","TIGR01079",9.6e-31,102.4,9.7,2.7e-30,101,9.7,1.6,1,1,0,1,1,1,1,"DEWQ"
"4172","DFAQ01000022.1_26","-","TIGR01079","TIGR01079",1.9e-41,137.3,5.7,2.2e-41,137.1,5.7,1,1,0,0,1,1,1,1,"DFAQ"
"4201","DFCS01000029.1_201","-","TIGR01079","TIGR01079",2.3e-33,112.9,11.9,2.5e-33,112.8,11.9,1,1,0,0,1,1,1,1,"DFCS"
"4217","DFDW01000013.1_59","-","TIGR01079","TIGR01079",7.8e-36,119.5,2.6,8.8e-36,119.3,2.6,1,1,0,0,1,1,1,1,"DFDW"
"4231","DFDZ01000049.1_8","-","TIGR01079","TIGR01079",8.7e-35,116.3,6.8,9.7e-35,116.2,6.8,1,1,0,0,1,1,1,1,"DFDZ"
"4245","DFEA01000004.1_54","-","TIGR01079","TIGR01079",8.9e-34,113,10.3,9.7e-34,112.8,10.3,1,1,0,0,1,1,1,1,"DFEA"
"4259","DFEC01000019.1_127","-","TIGR01079","TIGR01079",4e-36,120.5,8.8,4.5e-36,120.3,8.8,1,1,0,0,1,1,1,1,"DFEC"
"4284","DFEK01000008.1_180","-","TIGR01079","TIGR01079",6.6e-34,113.4,7.7,7.4e-34,113.2,7.7,1,1,0,0,1,1,1,1,"DFEK"
"4305","DFEW01000068.1_45","-","TIGR01079","TIGR01079",1e-35,118.9,9.2,1.1e-35,118.8,9.2,1,1,0,0,1,1,1,1,"DFEW"
"4334","DFEY01000002.1_56","-","TIGR01079","TIGR01079",5.5e-30,100.2,11.7,6.1e-30,100.1,11.7,1,1,0,0,1,1,1,1,"DFEY"
"4348","DFEZ01000001.1_21","-","TIGR01079","TIGR01079",1.8e-34,114.6,13.9,2e-34,114.5,13.9,1,1,0,0,1,1,1,1,"DFEZ"
"4363","DFFD01000240.1_22","-","TIGR01079","TIGR01079",2.8e-38,127.6,6,3.1e-38,127.4,6,1,1,0,0,1,1,1,1,"DFFD"
"4379","DFFH01000015.1_48","-","TIGR01079","TIGR01079",1e-36,122.6,8.1,1.2e-36,122.3,8.1,1,1,0,0,1,1,1,1,"DFFH"
"4393","DFFI01000262.1_32","-","TIGR01079","TIGR01079",1.2e-34,116,10,1.3e-34,115.8,10,1,1,0,0,1,1,1,1,"DFFI"
"4427","DFGA01000025.1_37","-","TIGR01079","TIGR01079",7.8e-35,116.7,9.8,8.6e-35,116.6,9.8,1,1,0,0,1,1,1,1,"DFGA"
"4451","DFGJ01000038.1_38","-","TIGR01079","TIGR01079",4.4e-31,103.5,10.3,5.1e-31,103.3,10.3,1,1,0,0,1,1,1,1,"DFGJ"
"4477","DFGQ01000019.1_55","-","TIGR01079","TIGR01079",1.4e-35,118.4,3.1,1.6e-35,118.3,3.1,1,1,0,0,1,1,1,1,"DFGQ"
"4543","DFHU01000057.1_38","-","TIGR01079","TIGR01079",2.1e-36,121.6,8.7,2.4e-36,121.4,8.7,1,1,0,0,1,1,1,1,"DFHU"
"4558","DFHY01000087.1_17","-","TIGR01079","TIGR01079",1.7e-33,112.1,4.1,1.9e-33,111.9,4.1,1,1,0,0,1,1,1,1,"DFHY"
"4572","DFHZ01000027.1_7","-","TIGR01079","TIGR01079",1.1e-30,102.7,7.2,2.3e-30,101.7,7.2,1.5,1,1,0,1,1,1,1,"DFHZ"
"4620","DFIO01000020.1_26","-","TIGR01079","TIGR01079",2.1e-31,104.6,7.9,2.3e-31,104.5,7.9,1,1,0,0,1,1,1,1,"DFIO"
"4635","DFIS01000007.1_52","-","TIGR01079","TIGR01079",1.9e-32,108.9,9.2,2.1e-32,108.8,9.2,1,1,0,0,1,1,1,1,"DFIS"
"4649","DFIU01000013.1_44","-","TIGR01079","TIGR01079",6.6e-38,126.1,13,7.4e-38,126,13,1,1,0,0,1,1,1,1,"DFIU"
"4663","DFIW01000020.1_23","-","TIGR01079","TIGR01079",3.9e-35,117.3,13.2,4.3e-35,117.2,13.2,1,1,0,0,1,1,1,1,"DFIW"
"4702","DFJF01000005.1_182","-","TIGR01079","TIGR01079",1.4e-39,130.8,3.6,1.6e-39,130.7,3.6,1,1,0,0,1,1,1,1,"DFJF"
"4718","DFJH01000007.1_87","-","TIGR01079","TIGR01079",3.5e-34,114.4,7.4,3.8e-34,114.3,7.4,1,1,0,0,1,1,1,1,"DFJH"
"4760","DFJX01000011.1_44","-","TIGR01079","TIGR01079",1.2e-33,112.4,6.4,1.5e-33,112.2,6.4,1.1,1,0,0,1,1,1,1,"DFJX"
"4774","DFKC01000023.1_96","-","TIGR01079","TIGR01079",3.6e-34,114.4,7.4,4.1e-34,114.3,7.4,1,1,0,0,1,1,1,1,"DFKC"
"4823","DFKT01000042.1_34","-","TIGR01079","TIGR01079",4.6e-37,123.3,9.3,5.1e-37,123.1,9.3,1,1,0,0,1,1,1,1,"DFKT"
"4837","DFKY01000001.1_78","-","TIGR01079","TIGR01079",1.2e-30,102.2,13.9,1.3e-30,102.1,13.9,1,1,0,0,1,1,1,1,"DFKY"
"4862","DFLF01000002.1_54","-","TIGR01079","TIGR01079",3.6e-34,114.4,7.4,4.1e-34,114.3,7.4,1,1,0,0,1,1,1,1,"DFLF"
"4893","DFMY01000025.1_155","-","TIGR01079","TIGR01079",3.2e-39,130.7,9.7,3.5e-39,130.6,9.7,1,1,0,0,1,1,1,1,"DFMY"
"4908","DFMZ01000095.1_32","-","TIGR01079","TIGR01079",1.6e-40,135.4,5.5,1.8e-40,135.3,5.5,1,1,0,0,1,1,1,1,"DFMZ"
"4922","DFNC01000039.1_16","-","TIGR01079","TIGR01079",1e-39,132.7,8.7,1.2e-39,132.5,8.7,1,1,0,0,1,1,1,1,"DFNC"
"4960","DFNG01000153.1_19","-","TIGR01079","TIGR01079",2.3e-43,144.3,6.7,2.6e-43,144.1,6.7,1,1,0,0,1,1,1,1,"DFNG"
"4974","DFNH01000003.1_13","-","TIGR01079","TIGR01079",1.6e-38,128.3,6.1,1.7e-38,128.1,6.1,1,1,0,0,1,1,1,1,"DFNH"
"4988","DFNJ01000031.1_68","-","TIGR01079","TIGR01079",2.7e-40,133.9,5.4,3e-40,133.8,5.4,1,1,0,0,1,1,1,1,"DFNJ"
"5014","DFNM01000230.1_13","-","TIGR01079","TIGR01079",2.3e-43,144.3,6.7,2.6e-43,144.1,6.7,1,1,0,0,1,1,1,1,"DFNM"
"5028","DFNN01000117.1_17","-","TIGR01079","TIGR01079",5.2e-36,120,8.1,6e-36,119.8,8.1,1,1,0,0,1,1,1,1,"DFNN"
"5056","DFOC01000014.1_33","-","TIGR01079","TIGR01079",2.9e-41,138.3,8.1,3.1e-41,138.2,8.1,1,1,0,0,1,1,1,1,"DFOC"
"5097","DFQM01000022.1_80","-","TIGR01079","TIGR01079",5.9e-38,126.8,10.2,6.4e-38,126.7,10.2,1,1,0,0,1,1,1,1,"DFQM"
"5111","DFRY01000020.1_43","-","TIGR01079","TIGR01079",1.7e-33,112.7,4.3,1.9e-33,112.5,4.3,1,1,0,0,1,1,1,1,"DFRY"
"5125","DFTA01000090.1_36","-","TIGR01079","TIGR01079",1.4e-35,118.4,3.1,1.5e-35,118.3,3.1,1,1,0,0,1,1,1,1,"DFTA"
"5154","DFWH01000001.1_79","-","TIGR01079","TIGR01079",2.8e-31,105.4,11.2,3.2e-31,105.2,11.2,1,1,0,0,1,1,1,1,"DFWH"
"5178","DFXM01000020.1_13","-","TIGR01079","TIGR01079",3.7e-37,124.9,9.4,4.1e-37,124.7,9.4,1,1,0,0,1,1,1,1,"DFXM"
"5192","DFXU01000056.1_19","-","TIGR01079","TIGR01079",2.9e-38,127.9,4.7,3.4e-38,127.7,4.7,1.1,1,0,0,1,1,1,1,"DFXU"
"5219","DFYL01000010.1_29","-","TIGR01079","TIGR01079",4.4e-33,110.2,5.5,4.9e-33,110.1,5.5,1,1,0,0,1,1,1,1,"DFYL"
"5233","DFYO01000041.1_30","-","TIGR01079","TIGR01079",6.3e-32,107,12.7,7.3e-32,106.8,12.7,1,1,0,0,1,1,1,1,"DFYO"
"5247","DFYS01000063.1_13","-","TIGR01079","TIGR01079",1.5e-38,128.3,5,1.6e-38,128.2,5,1,1,0,0,1,1,1,1,"DFYS"
"5261","DFZA01000009.1_465","-","TIGR01079","TIGR01079",1.6e-32,108.8,4.7,2e-32,108.6,4.7,1.1,1,0,0,1,1,1,1,"DFZA"
"5275","DFZH01000041.1_116","-","TIGR01079","TIGR01079",3.5e-37,123.9,3.7,4e-37,123.7,3.7,1,1,0,0,1,1,1,1,"DFZH"
"5302","DFZQ01000074.1_20","-","TIGR01079","TIGR01079",1.4e-36,122.6,10.1,1.5e-36,122.4,10.1,1,1,0,0,1,1,1,1,"DFZQ"
"5316","DFZT01000052.1_31","-","TIGR01079","TIGR01079",1.9e-40,134.3,2.5,2.1e-40,134.1,2.5,1,1,0,0,1,1,1,1,"DFZT"
"5330","DFZX01000112.1_58","-","TIGR01079","TIGR01079",3.7e-39,131.5,4.2,4.3e-39,131.2,4.2,1.1,1,0,0,1,1,1,1,"DFZX"
"5368","DGDN01000036.1_27","-","TIGR01079","TIGR01079",2.8e-36,121,0.7,3.1e-36,120.9,0.7,1,1,0,0,1,1,1,1,"DGDN"
"5382","DGDQ01000118.1_14","-","TIGR01079","TIGR01079",2.2e-35,118.1,6.6,2.5e-35,117.9,6.6,1,1,0,0,1,1,1,1,"DGDQ"
"5397","DGDS01000019.1_37","-","TIGR01079","TIGR01079",3.3e-40,133,7.6,3.6e-40,132.8,7.6,1,1,0,0,1,1,1,1,"DGDS"
"5411","DGDT01000031.1_24","-","TIGR01079","TIGR01079",3e-41,136.2,6,3.3e-41,136.1,6,1,1,0,0,1,1,1,1,"DGDT"
"5425","DGDU01000029.1_77","-","TIGR01079","TIGR01079",7.9e-27,90.1,4.5,7.9e-27,90.1,4.5,1.7,2,0,0,2,2,1,1,"DGDU"
"5439","DGDV01000021.1_14","-","TIGR01079","TIGR01079",9.5e-31,103.2,1.4,1.1e-30,103.1,1.4,1,1,0,0,1,1,1,1,"DGDV"
"5453","DGDW01000010.1_13","-","TIGR01079","TIGR01079",4.3e-35,116.9,4.2,4.9e-35,116.7,4.2,1,1,0,0,1,1,1,1,"DGDW"
"5467","DGDX01000045.1_28","-","TIGR01079","TIGR01079",4.7e-35,117,2.4,5.3e-35,116.8,2.4,1,1,0,0,1,1,1,1,"DGDX"
"5481","DGEB01000024.1_13","-","TIGR01079","TIGR01079",2.9e-34,114.2,4.7,3.3e-34,114,4.7,1,1,0,0,1,1,1,1,"DGEB"
"5495","DGED01000049.1_41","-","TIGR01079","TIGR01079",2.5e-40,133.5,7,2.8e-40,133.3,7,1,1,0,0,1,1,1,1,"DGED"
"5509","DGEE01000095.1_21","-","TIGR01079","TIGR01079",1.9e-35,118.4,7.1,2.2e-35,118.2,7.1,1,1,0,0,1,1,1,1,"DGEE"
"5523","DGEF01000035.1_13","-","TIGR01079","TIGR01079",4e-38,126.9,3.7,4.5e-38,126.7,3.7,1,1,0,0,1,1,1,1,"DGEF"
"5537","DGEG01000116.1_9","-","TIGR01079","TIGR01079",9.3e-35,115.9,9.3,1e-34,115.7,9.3,1,1,0,0,1,1,1,1,"DGEG"
"5552","DGEH01000075.1_14","-","TIGR01079","TIGR01079",2.4e-35,118.4,9.5,2.6e-35,118.3,9.5,1,1,0,0,1,1,1,1,"DGEH"
"5566","DGEQ01000077.1_14","-","TIGR01079","TIGR01079",5.6e-35,116.7,6.9,6.4e-35,116.5,6.9,1,1,0,0,1,1,1,1,"DGEQ"
"5580","DGER01000057.1_24","-","TIGR01079","TIGR01079",2e-38,127.7,6.9,2.3e-38,127.6,6.9,1,1,0,0,1,1,1,1,"DGER"
"5609","DGEY01000036.1_14","-","TIGR01079","TIGR01079",9.6e-35,116.1,0.6,1.1e-34,116,0.6,1,1,0,0,1,1,1,1,"DGEY"
"5630","DGFD01000112.1_13","-","TIGR01079","TIGR01079",2.1e-38,127.7,6.9,2.3e-38,127.6,6.9,1,1,0,0,1,1,1,1,"DGFD"
"5644","DGFF01000013.1_14","-","TIGR01079","TIGR01079",2e-36,121.2,0.7,2.2e-36,121,0.7,1,1,0,0,1,1,1,1,"DGFF"
"5658","DGFG01000142.1_13","-","TIGR01079","TIGR01079",4.8e-35,116.9,4.2,5.6e-35,116.7,4.2,1,1,0,0,1,1,1,1,"DGFG"
"5672","DGFJ01000034.1_97","-","TIGR01079","TIGR01079",2.1e-34,114.7,5.6,2.4e-34,114.5,5.6,1,1,0,0,1,1,1,1,"DGFJ"
"5700","DGFN01000013.1_28","-","TIGR01079","TIGR01079",9.4e-35,116.1,0.6,1.1e-34,116,0.6,1,1,0,0,1,1,1,1,"DGFN"
"5714","DGFT01000057.1_16","-","TIGR01079","TIGR01079",3.7e-37,124.4,9.1,4e-37,124.3,9.1,1,1,0,0,1,1,1,1,"DGFT"
"5747","DGHH01000009.1_69","-","TIGR01079","TIGR01079",4.8e-35,115.7,10.5,5.2e-35,115.6,10.5,1,1,0,0,1,1,1,1,"DGHH"
"5761","DGHJ01000069.1_27","-","TIGR01079","TIGR01079",7.4e-36,119.5,4.9,8.2e-36,119.3,4.9,1,1,0,0,1,1,1,1,"DGHJ"
"5775","DGHK01000052.1_41","-","TIGR01079","TIGR01079",9.2e-30,100.2,9.3,1.1e-29,99.9,9.3,1,1,0,0,1,1,1,1,"DGHK"
"5792","DGHY01000026.1_13","-","TIGR01079","TIGR01079",3.5e-34,114.4,7.4,3.9e-34,114.3,7.4,1,1,0,0,1,1,1,1,"DGHY"
"5809","DGJE01000033.1_6","-","TIGR01079","TIGR01079",7.3e-42,139.5,7,8.1e-42,139.4,7,1,1,0,0,1,1,1,1,"DGJE"
"5835","DGJJ01000024.1_94","-","TIGR01079","TIGR01079",1.1e-33,113.5,9.1,1.2e-33,113.4,9.1,1,1,0,0,1,1,1,1,"DGJJ"
"5849","DGKO01000045.1_41","-","TIGR01079","TIGR01079",4.1e-33,112,11.7,4.5e-33,111.8,11.7,1,1,0,0,1,1,1,1,"DGKO"
"5864","DGKR01000018.1_22","-","TIGR01079","TIGR01079",3.3e-41,137.9,8,3.7e-41,137.7,8,1,1,0,0,1,1,1,1,"DGKR"
"5878","DGLI01000003.1_73","-","TIGR01079","TIGR01079",1.1e-37,126.3,10.6,1.2e-37,126.2,10.6,1,1,0,0,1,1,1,1,"DGLI"
"5892","DGLU01000057.1_37","-","TIGR01079","TIGR01079",3.9e-36,121,10.8,4.3e-36,120.8,10.8,1,1,0,0,1,1,1,1,"DGLU"
"5919","DGRC01000002.1_44","-","TIGR01079","TIGR01079",2.5e-36,121.6,14.9,2.7e-36,121.5,14.9,1,1,0,0,1,1,1,1,"DGRC"
"5933","DGRE01000033.1_47","-","TIGR01079","TIGR01079",1.2e-33,113.5,11.6,1.3e-33,113.4,11.6,1,1,0,0,1,1,1,1,"DGRE"
"5947","DGRF01000031.1_13","-","TIGR01079","TIGR01079",6.5e-38,127,8.5,7.2e-38,126.8,8.5,1,1,0,0,1,1,1,1,"DGRF"
"6006","DGRW01000043.1_14","-","TIGR01079","TIGR01079",7e-31,103.7,7.4,7.7e-31,103.6,7.4,1,1,0,0,1,1,1,1,"DGRW"
"6020","DGSG01000007.1_80","-","TIGR01079","TIGR01079",8.2e-33,109.7,9.3,9.2e-33,109.5,9.3,1,1,0,0,1,1,1,1,"DGSG"
"6034","DGSH01000004.1_53","-","TIGR01079","TIGR01079",1.3e-35,118.4,3.1,1.4e-35,118.3,3.1,1,1,0,0,1,1,1,1,"DGSH"
"6049","DGSM01000010.1_19","-","TIGR01079","TIGR01079",2.9e-33,111,6.4,3.2e-33,110.9,6.4,1,1,0,0,1,1,1,1,"DGSM"
"6063","DGSQ01000054.1_121","-","TIGR01079","TIGR01079",1.4e-29,99.1,8.2,1.7e-29,98.9,8.2,1,1,0,0,1,1,1,1,"DGSQ"
"6077","DGSU01000194.1_13","-","TIGR01079","TIGR01079",2.3e-34,114.8,9,2.9e-34,114.5,9,1.1,1,0,0,1,1,1,1,"DGSU"
"6116","DGTF01000011.1_13","-","TIGR01079","TIGR01079",1.8e-35,118.5,9.2,1.9e-35,118.3,9.2,1,1,0,0,1,1,1,1,"DGTF"
"6133","DGTG01000019.1_40","-","TIGR01079","TIGR01079",1.3e-34,116,10,1.4e-34,115.8,10,1,1,0,0,1,1,1,1,"DGTG"
"6147","DGTI01000036.1_47","-","TIGR01079","TIGR01079",1.1e-34,116.1,6.7,1.2e-34,115.9,6.7,1,1,0,0,1,1,1,1,"DGTI"
"6161","DGTK01000015.1_163","-","TIGR01079","TIGR01079",2.2e-36,121.2,7.2,2.4e-36,121,7.2,1,1,0,0,1,1,1,1,"DGTK"
"6175","DGTN01000014.1_63","-","TIGR01079","TIGR01079",2.5e-29,99.1,8.3,3.7e-29,98.5,8.3,1.3,1,1,0,1,1,1,1,"DGTN"
"6189","DGTT01000033.1_33","-","TIGR01079","TIGR01079",4.5e-35,117.4,3.6,5.1e-35,117.2,3.6,1,1,0,0,1,1,1,1,"DGTT"
"6239","DGUM01000086.1_85","-","TIGR01079","TIGR01079",2.9e-30,101.8,8.5,4.5e-30,101.2,8.5,1.3,1,1,0,1,1,1,1,"DGUM"
"6302","DGVS01000011.1_45","-","TIGR01079","TIGR01079",9.2e-35,114.9,10.9,1e-34,114.8,10.9,1,1,0,0,1,1,1,1,"DGVS"
"6322","DGVV01000072.1_10","-","TIGR01079","TIGR01079",7e-27,91.3,7.9,3e-26,89.3,7.9,1.8,1,1,0,1,1,1,1,"DGVV"
"6336","DGWE01000071.1_13","-","TIGR01079","TIGR01079",2.2e-31,104.6,7.9,2.4e-31,104.5,7.9,1,1,0,0,1,1,1,1,"DGWE"
"6350","DGWF01000005.1_27","-","TIGR01079","TIGR01079",6.6e-33,109.7,9.3,7.3e-33,109.5,9.3,1,1,0,0,1,1,1,1,"DGWF"
"6364","DGWH01000125.1_30","-","TIGR01079","TIGR01079",2.7e-38,128.5,7.4,2.9e-38,128.3,7.4,1,1,0,0,1,1,1,1,"DGWH"
"6378","DGWK01000024.1_6","-","TIGR01079","TIGR01079",6.2e-33,110.4,9.9,7e-33,110.3,9.9,1,1,0,0,1,1,1,1,"DGWK"
"6392","DGWR01000002.1_203","-","TIGR01079","TIGR01079",1e-36,122.4,8.5,1.1e-36,122.3,8.5,1,1,0,0,1,1,1,1,"DGWR"
"6413","DGXA01000006.1_14","-","TIGR01079","TIGR01079",3.7e-31,103.6,8.1,4.1e-31,103.5,8.1,1,1,0,0,1,1,1,1,"DGXA"
"6433","DGXE01000021.1_14","-","TIGR01079","TIGR01079",1.2e-33,112.5,10.3,1.4e-33,112.4,10.3,1,1,0,0,1,1,1,1,"DGXE"
"6449","DGXG01000065.1_1","-","TIGR01079","TIGR01079",3.7e-34,114.1,8.6,4.2e-34,114,8.6,1,1,0,0,1,1,1,1,"DGXG"
"6486","DGXS01000061.1_3","-","TIGR01079","TIGR01079",7.8e-33,109.7,9.3,8.7e-33,109.5,9.3,1,1,0,0,1,1,1,1,"DGXS"
"6500","DGXU01000005.1_253","-","TIGR01079","TIGR01079",3.2e-35,117.2,4.7,3.5e-35,117.1,4.7,1,1,0,0,1,1,1,1,"DGXU"
"6516","DGYI01000058.1_13","-","TIGR01079","TIGR01079",4.3e-36,121,10.3,4.7e-36,120.9,10.3,1,1,0,0,1,1,1,1,"DGYI"
"6548","DGYW01000042.1_13","-","TIGR01079","TIGR01079",2.2e-31,105.5,3.2,2.5e-31,105.3,3.2,1,1,0,0,1,1,1,1,"DGYW"
"6573","DGYY01000052.1_13","-","TIGR01079","TIGR01079",6.8e-38,125.5,7,7.6e-38,125.3,7,1,1,0,0,1,1,1,1,"DGYY"
"6587","DGZB01000019.1_15","-","TIGR01079","TIGR01079",3.7e-37,124,5.9,4.1e-37,123.9,5.9,1,1,0,0,1,1,1,1,"DGZB"
"6601","DGZH01000008.1_51","-","TIGR01079","TIGR01079",7.1e-41,135.8,5.6,7.9e-41,135.6,5.6,1,1,0,0,1,1,1,1,"DGZH"
"6628","DGZO01000095.1_39","-","TIGR01079","TIGR01079",3.6e-37,124,5.9,4e-37,123.9,5.9,1,1,0,0,1,1,1,1,"DGZO"
"6642","DGZQ01000005.1_13","-","TIGR01079","TIGR01079",1.6e-30,102.9,1.1,1.8e-30,102.8,1.1,1,1,0,0,1,1,1,1,"DGZQ"
"6656","DGZR01000039.1_30","-","TIGR01079","TIGR01079",6.1e-35,116.3,0.6,7.4e-35,116,0.6,1,1,0,0,1,1,1,1,"DGZR"
"6670","DGZU01000011.1_37","-","TIGR01079","TIGR01079",4e-36,120.3,7.2,4.6e-36,120.1,7.2,1,1,0,0,1,1,1,1,"DGZU"
"6684","DGZV01000051.1_57","-","TIGR01079","TIGR01079",5.9e-32,107.3,1.3,6.5e-32,107.1,1.3,1,1,0,0,1,1,1,1,"DGZV"
"6698","DGZX01000038.1_13","-","TIGR01079","TIGR01079",6.7e-41,135.8,5.6,7.4e-41,135.6,5.6,1,1,0,0,1,1,1,1,"DGZX"
"6712","DHAA01000150.1_25","-","TIGR01079","TIGR01079",4.3e-36,120.8,3.2,4.8e-36,120.7,3.2,1,1,0,0,1,1,1,1,"DHAA"
"6738","DHAH01000012.1_30","-","TIGR01079","TIGR01079",1.7e-27,92.7,7.6,1.9e-27,92.6,7.6,1,1,0,0,1,1,1,1,"DHAH"
"6763","DHAJ01000098.1_52","-","TIGR01079","TIGR01079",9.5e-34,113.4,12.6,1.1e-33,113.2,12.6,1,1,0,0,1,1,1,1,"DHAJ"
"6777","DHAK01000003.1_54","-","TIGR01079","TIGR01079",1.6e-36,120.2,7.1,1.8e-36,120,7.1,1,1,0,0,1,1,1,1,"DHAK"
"6791","DHAP01000011.1_42","-","TIGR01079","TIGR01079",1.8e-30,101.8,6.3,2e-30,101.7,6.3,1,1,0,0,1,1,1,1,"DHAP"
"6805","DHAS01000034.1_13","-","TIGR01079","TIGR01079",4e-37,124,11.6,4.4e-37,123.8,11.6,1,1,0,0,1,1,1,1,"DHAS"
"6834","DHAZ01000075.1_44","-","TIGR01079","TIGR01079",3.5e-37,123.7,0.2,4.1e-37,123.5,0.2,1,1,0,0,1,1,1,1,"DHAZ"
"6861","DHBB01000057.1_13","-","TIGR01079","TIGR01079",6e-31,104.1,0,6.8e-31,104,0,1,1,0,0,1,1,1,1,"DHBB"
"6875","DHBC01000192.1_13","-","TIGR01079","TIGR01079",3.9e-37,124,5.9,4.3e-37,123.9,5.9,1,1,0,0,1,1,1,1,"DHBC"
